"plid","nadults","stablelink","datetime","moon","tempf"
"LOCKb2013b_000179",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6a9.JPG",2013-01-05 12:00:00,"lastq",37
"LOCKb2013b_000180",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6ab.JPG",2013-01-05 13:00:00,"lastq",38
"LOCKb2013b_000181",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6ad.JPG",2013-01-05 14:00:00,"lastq",36
"LOCKb2013b_000182",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6af.JPG",2013-01-05 15:00:00,"lastq",36
"LOCKb2013b_000183",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6b1.JPG",2013-01-05 16:00:00,"lastq",37
"LOCKb2013b_000184",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6b3.JPG",2013-01-05 17:00:00,"lastq",36
"LOCKb2013b_000185",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6b5.JPG",2013-01-05 18:00:00,"lastq",37
"LOCKb2013b_000187",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6b9.JPG",2013-01-05 20:00:00,"lastq",36
"LOCKb2013b_000188",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6bb.JPG",2013-01-06 07:00:00,"lastq",38
"LOCKb2013b_000189",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6bd.JPG",2013-01-06 08:00:00,"lastq",40
"LOCKb2013b_000190",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6bf.JPG",2013-01-06 09:00:00,"lastq",41
"LOCKb2013b_000191",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6c1.JPG",2013-01-06 10:00:00,"lastq",45
"LOCKb2013b_000192",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6c3.JPG",2013-01-06 11:00:00,"lastq",45
"LOCKb2013b_000193",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6c5.JPG",2013-01-06 12:00:00,"lastq",44
"LOCKb2013b_000194",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6c7.JPG",2013-01-06 13:00:00,"lastq",45
"LOCKb2013b_000196",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6cb.JPG",2013-01-06 15:00:00,"lastq",45
"LOCKb2013b_000197",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6cd.JPG",2013-01-06 16:00:00,"lastq",47
"LOCKb2013b_000198",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6cf.JPG",2013-01-06 17:00:00,"lastq",45
"LOCKb2013b_000199",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6d1.JPG",2013-01-06 18:00:00,"lastq",45
"LOCKb2013b_000202",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6d7.JPG",2013-01-07 07:00:00,"oldcres",55
"LOCKb2013b_000204",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6db.JPG",2013-01-07 09:00:00,"oldcres",56
"LOCKb2013b_000205",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6dd.JPG",2013-01-07 10:00:00,"oldcres",59
"LOCKb2013b_000206",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6df.JPG",2013-01-07 11:00:00,"oldcres",61
"LOCKb2013b_000208",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6e3.JPG",2013-01-07 13:00:00,"oldcres",56
"LOCKb2013b_000209",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6e5.JPG",2013-01-07 14:00:00,"oldcres",53
"LOCKb2013b_000210",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6e7.JPG",2013-01-07 15:00:00,"oldcres",53
"LOCKb2013b_000213",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6ed.JPG",2013-01-07 18:00:00,"oldcres",46
"LOCKb2013b_000214",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6ef.JPG",2013-01-07 19:00:00,"oldcres",45
"LOCKb2013b_000215",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6f1.JPG",2013-01-07 20:00:00,"oldcres",41
"LOCKb2013b_000216",17,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6f3.JPG",2013-01-08 07:00:00,"oldcres",40
"LOCKb2013b_000217",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6f5.JPG",2013-01-08 08:00:00,"oldcres",42
"LOCKb2013b_000218",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6f7.JPG",2013-01-08 09:00:00,"oldcres",48
"LOCKb2013b_000219",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6f9.JPG",2013-01-08 10:00:00,"oldcres",52
"LOCKb2013b_000220",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f6fb.JPG",2013-01-08 11:00:00,"oldcres",56
"LOCKb2013b_000223",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f701.JPG",2013-01-08 14:00:00,"oldcres",51
"LOCKb2013b_000225",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f705.JPG",2013-01-08 16:00:00,"oldcres",50
"LOCKb2013b_000226",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb112fc4d79f301f707.JPG",2013-01-08 17:00:00,"oldcres",47
"LOCKb2013b_000307",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7a9.JPG",2013-01-14 14:00:00,"newcres",45
"LOCKb2013b_000308",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7ab.JPG",2013-01-14 15:00:00,"newcres",44
"LOCKb2013b_000311",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7b1.JPG",2013-01-14 18:00:00,"newcres",40
"LOCKb2013b_000321",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7c5.JPG",2013-01-15 14:00:00,"newcres",42
"LOCKb2013b_000322",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7c7.JPG",2013-01-15 15:00:00,"newcres",40
"LOCKb2013b_000329",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7d5.JPG",2013-01-16 08:00:00,"newcres",42
"LOCKb2013b_000330",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7d7.JPG",2013-01-16 09:00:00,"newcres",47
"LOCKb2013b_000332",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7db.JPG",2013-01-16 11:00:00,"newcres",44
"LOCKb2013b_000333",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7dd.JPG",2013-01-16 12:00:00,"newcres",42
"LOCKb2013b_000334",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7df.JPG",2013-01-16 13:00:00,"newcres",47
"LOCKb2013b_000335",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7e1.JPG",2013-01-16 14:00:00,"newcres",49
"LOCKb2013b_000336",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7e3.JPG",2013-01-16 15:00:00,"newcres",45
"LOCKb2013b_000337",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7e5.JPG",2013-01-16 16:00:00,"newcres",44
"LOCKb2013b_000338",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7e7.JPG",2013-01-16 17:00:00,"newcres",41
"LOCKb2013b_000339",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7e9.JPG",2013-01-16 18:00:00,"newcres",39
"LOCKb2013b_000340",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7eb.JPG",2013-01-16 19:00:00,"newcres",38
"LOCKb2013b_000341",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7ed.JPG",2013-01-16 20:00:00,"newcres",37
"LOCKb2013b_000342",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7ef.JPG",2013-01-17 07:00:00,"newcres",37
"LOCKb2013b_000343",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7f1.JPG",2013-01-17 08:00:00,"newcres",51
"LOCKb2013b_000344",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7f3.JPG",2013-01-17 09:00:00,"newcres",51
"LOCKb2013b_000345",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7f5.JPG",2013-01-17 10:00:00,"newcres",50
"LOCKb2013b_000346",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7f7.JPG",2013-01-17 11:00:00,"newcres",45
"LOCKb2013b_000347",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7f9.JPG",2013-01-17 12:00:00,"newcres",50
"LOCKb2013b_000348",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7fb.JPG",2013-01-17 13:00:00,"newcres",50
"LOCKb2013b_000349",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7fd.JPG",2013-01-17 14:00:00,"newcres",52
"LOCKb2013b_000350",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f7ff.JPG",2013-01-17 15:00:00,"newcres",46
"LOCKb2013b_000351",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f801.JPG",2013-01-17 16:00:00,"newcres",50
"LOCKb2013b_000352",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f803.JPG",2013-01-17 17:00:00,"newcres",49
"LOCKb2013b_000353",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f805.JPG",2013-01-17 18:00:00,"newcres",46
"LOCKb2013b_000354",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f807.JPG",2013-01-17 19:00:00,"newcres",42
"LOCKb2013b_000355",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f809.JPG",2013-01-17 20:00:00,"newcres",40
"LOCKb2013b_000356",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f80b.JPG",2013-01-18 07:00:00,"firstq",38
"LOCKb2013b_000357",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f80d.JPG",2013-01-18 08:00:00,"firstq",39
"LOCKb2013b_000358",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f80f.JPG",2013-01-18 09:00:00,"firstq",39
"LOCKb2013b_000359",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f811.JPG",2013-01-18 10:00:00,"firstq",40
"LOCKb2013b_000360",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f813.JPG",2013-01-18 11:00:00,"firstq",42
"LOCKb2013b_000361",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f815.JPG",2013-01-18 12:00:00,"firstq",44
"LOCKb2013b_000362",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f817.JPG",2013-01-18 13:00:00,"firstq",41
"LOCKb2013b_000363",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f819.JPG",2013-01-18 14:00:00,"firstq",39
"LOCKb2013b_000364",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f81b.JPG",2013-01-18 15:00:00,"firstq",38
"LOCKb2013b_000365",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f81d.JPG",2013-01-18 16:00:00,"firstq",40
"LOCKb2013b_000366",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f81f.JPG",2013-01-18 17:00:00,"firstq",38
"LOCKb2013b_000367",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f821.JPG",2013-01-18 18:00:00,"firstq",38
"LOCKb2013b_000368",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f823.JPG",2013-01-18 19:00:00,"firstq",38
"LOCKb2013b_000369",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f825.JPG",2013-01-18 20:00:00,"firstq",36
"LOCKb2013b_000370",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f827.JPG",2013-01-19 07:00:00,"firstq",33
"LOCKb2013b_000371",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f829.JPG",2013-01-19 08:00:00,"firstq",34
"LOCKb2013b_000372",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f82b.JPG",2013-01-19 09:00:00,"firstq",33
"LOCKb2013b_000374",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f82f.JPG",2013-01-19 11:00:00,"firstq",35
"LOCKb2013b_000375",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f831.JPG",2013-01-19 12:00:00,"firstq",36
"LOCKb2013b_000376",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f833.JPG",2013-01-19 13:00:00,"firstq",37
"LOCKb2013b_000377",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f835.JPG",2013-01-19 14:00:00,"firstq",38
"LOCKb2013b_000378",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f837.JPG",2013-01-19 15:00:00,"firstq",35
"LOCKb2013b_000379",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f839.JPG",2013-01-19 16:00:00,"firstq",36
"LOCKb2013b_000380",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f83b.JPG",2013-01-19 17:00:00,"firstq",36
"LOCKb2013b_000381",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f83d.JPG",2013-01-19 18:00:00,"firstq",34
"LOCKb2013b_000382",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f83f.JPG",2013-01-19 19:00:00,"firstq",32
"LOCKb2013b_000383",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f841.JPG",2013-01-19 20:00:00,"firstq",32
"LOCKb2013b_000384",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f843.JPG",2013-01-20 07:00:00,"firstq",33
"LOCKb2013b_000385",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f845.JPG",2013-01-20 08:00:00,"firstq",34
"LOCKb2013b_000386",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f847.JPG",2013-01-20 09:00:00,"firstq",35
"LOCKb2013b_000387",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f849.JPG",2013-01-20 10:00:00,"firstq",36
"LOCKb2013b_000388",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f84b.JPG",2013-01-20 11:00:00,"firstq",37
"LOCKb2013b_000389",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f84d.JPG",2013-01-20 12:00:00,"firstq",36
"LOCKb2013b_000390",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f84f.JPG",2013-01-20 13:00:00,"firstq",37
"LOCKb2013b_000391",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f851.JPG",2013-01-20 14:00:00,"firstq",37
"LOCKb2013b_000392",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f853.JPG",2013-01-20 15:00:00,"firstq",37
"LOCKb2013b_000393",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f855.JPG",2013-01-20 16:00:00,"firstq",37
"LOCKb2013b_000394",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f857.JPG",2013-01-20 17:00:00,"firstq",38
"LOCKb2013b_000395",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f859.JPG",2013-01-20 18:00:00,"firstq",38
"LOCKb2013b_000396",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f85b.JPG",2013-01-20 19:00:00,"firstq",37
"LOCKb2013b_000397",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f85d.JPG",2013-01-20 20:00:00,"firstq",35
"LOCKb2013b_000398",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f85f.JPG",2013-01-21 07:00:00,"waxinggib",35
"LOCKb2013b_000399",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb212fc4d79f301f861.JPG",2013-01-21 08:00:00,"waxinggib",35
"LOCKb2013b_000401",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f865.JPG",2013-01-21 10:00:00,"waxinggib",38
"LOCKb2013b_000402",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f867.JPG",2013-01-21 11:00:00,"waxinggib",39
"LOCKb2013b_000403",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f869.JPG",2013-01-21 12:00:00,"waxinggib",37
"LOCKb2013b_000404",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f86b.JPG",2013-01-21 13:00:00,"waxinggib",37
"LOCKb2013b_000405",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f86d.JPG",2013-01-21 14:00:00,"waxinggib",37
"LOCKb2013b_000406",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f86f.JPG",2013-01-21 15:00:00,"waxinggib",36
"LOCKb2013b_000409",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f875.JPG",2013-01-21 18:00:00,"waxinggib",42
"LOCKb2013b_000410",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f877.JPG",2013-01-21 19:00:00,"waxinggib",40
"LOCKb2013b_000411",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f879.JPG",2013-01-21 20:00:00,"waxinggib",36
"LOCKb2013b_000412",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f87b.JPG",2013-01-22 07:00:00,"waxinggib",37
"LOCKb2013b_000413",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f87d.JPG",2013-01-22 08:00:00,"waxinggib",38
"LOCKb2013b_000414",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f87f.JPG",2013-01-22 09:00:00,"waxinggib",39
"LOCKb2013b_000415",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f881.JPG",2013-01-22 10:00:00,"waxinggib",41
"LOCKb2013b_000417",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f885.JPG",2013-01-22 12:00:00,"waxinggib",41
"LOCKb2013b_000418",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f887.JPG",2013-01-22 13:00:00,"waxinggib",44
"LOCKb2013b_000419",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f889.JPG",2013-01-22 14:00:00,"waxinggib",43
"LOCKb2013b_000420",20,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f88b.JPG",2013-01-22 15:00:00,"waxinggib",41
"LOCKb2013b_000421",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f88d.JPG",2013-01-22 16:00:00,"waxinggib",41
"LOCKb2013b_000422",23,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f88f.JPG",2013-01-22 17:00:00,"waxinggib",41
"LOCKb2013b_000423",18,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f891.JPG",2013-01-22 18:00:00,"waxinggib",40
"LOCKb2013b_000424",19,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bb312fc4d79f301f893.JPG",2013-01-22 19:00:00,"waxinggib",39
