imageid,datetime,nadults,nchicks,neggs,tempc,lunar_phase,URL
SPIGa2013b_001109,2013:03:24 13:00:00,9,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f359.JPG
SPIGa2013b_001110,2013:03:24 14:00:00,5,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f35b.JPG
SPIGa2013b_001123,2013:03:25 12:00:00,1,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f375.JPG
SPIGa2013b_001124,2013:03:25 13:00:00,3,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f377.JPG
SPIGa2013b_001125,2013:03:25 14:00:00,5,1,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f379.JPG
SPIGa2013b_001126,2013:03:25 15:00:00,4,2,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f37b.JPG
SPIGa2013b_001127,2013:03:25 16:00:00,5,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f37d.JPG
SPIGa2013b_001128,2013:03:25 17:00:00,5,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f37f.JPG
SPIGa2013b_001129,2013:03:25 18:00:00,6,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f381.JPG
SPIGa2013b_001130,2013:03:25 19:00:00,5,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f383.JPG
SPIGa2013b_001131,2013:03:25 20:00:00,8,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f385.JPG
SPIGa2013b_001167,2013:03:28 11:00:00,4,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f3cd.JPG
SPIGa2013b_001173,2013:03:28 17:00:00,10,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f3d9.JPG
SPIGa2013b_001177,2013:03:28 21:00:00,11,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f3e1.JPG
SPIGa2013b_001217,2013:03:31 16:00:00,7,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f431.JPG
SPIGa2013b_001219,2013:03:31 18:00:00,10,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f435.JPG
SPIGa2013b_001223,2013:04:01 07:00:00,11,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f43d.JPG
SPIGa2013b_001226,2013:04:01 10:00:00,9,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f443.JPG
SPIGa2013b_001229,2013:04:01 13:00:00,6,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f449.JPG
SPIGa2013b_001241,2013:04:02 10:00:00,7,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f461.JPG
SPIGa2013b_001242,2013:04:02 11:00:00,9,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f463.JPG
SPIGa2013b_001250,2013:04:02 19:00:00,10,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f473.JPG
SPIGa2013b_001262,2013:04:03 16:00:00,4,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f48b.JPG
SPIGa2013b_001263,2013:04:03 17:00:00,3,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eba12fc4d79f304f48d.JPG
SPIGa2013b_001296,2013:04:05 20:00:00,8,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f4cf.JPG
SPIGa2013b_001297,2013:04:05 21:00:00,5,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f4d1.JPG
SPIGa2013b_001298,2013:04:06 07:00:00,4,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f4d3.JPG
SPIGa2013b_001299,2013:04:06 08:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f4d5.JPG
SPIGa2013b_001300,2013:04:06 09:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f4d7.JPG
SPIGa2013b_001301,2013:04:06 10:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f4d9.JPG
SPIGa2013b_001302,2013:04:06 11:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f4db.JPG
SPIGa2013b_001303,2013:04:06 12:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f4dd.JPG
SPIGa2013b_001334,2013:04:08 13:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f51b.JPG
SPIGa2013b_001335,2013:04:08 14:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f51d.JPG
SPIGa2013b_001336,2013:04:08 15:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f51f.JPG
SPIGa2013b_001337,2013:04:08 16:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f521.JPG
SPIGa2013b_001340,2013:04:08 19:00:00,5,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f527.JPG
SPIGa2013b_001341,2013:04:08 20:00:00,5,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f529.JPG
SPIGa2013b_001342,2013:04:08 21:00:00,5,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f52b.JPG
SPIGa2013b_001379,2013:04:11 13:00:00,3,0,0,0,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f575.JPG
SPIGa2013b_001380,2013:04:11 14:00:00,2,0,0,0,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f577.JPG
SPIGa2013b_001388,2013:04:12 07:00:00,4,0,0,0,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f587.JPG
SPIGa2013b_001391,2013:04:12 10:00:00,0,0,0,0,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f58d.JPG
SPIGa2013b_001398,2013:04:12 17:00:00,5,0,0,0,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f59b.JPG
SPIGa2013b_001403,2013:04:13 07:00:00,9,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f5a5.JPG
SPIGa2013b_001408,2013:04:13 12:00:00,1,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f5af.JPG
SPIGa2013b_001409,2013:04:13 13:00:00,3,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f5b1.JPG
SPIGa2013b_001410,2013:04:13 14:00:00,4,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f5b3.JPG
SPIGa2013b_001418,2013:04:14 07:00:00,2,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5c3.JPG
SPIGa2013b_001419,2013:04:14 08:00:00,2,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5c5.JPG
SPIGa2013b_001420,2013:04:14 09:00:00,2,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5c7.JPG
SPIGa2013b_001421,2013:04:14 10:00:00,1,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5c9.JPG
SPIGa2013b_001422,2013:04:14 11:00:00,0,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5cb.JPG
SPIGa2013b_001423,2013:04:14 12:00:00,0,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5cd.JPG
SPIGa2013b_001424,2013:04:14 13:00:00,0,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5cf.JPG
SPIGa2013b_001425,2013:04:14 14:00:00,0,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5d1.JPG
SPIGa2013b_001426,2013:04:14 15:00:00,0,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5d3.JPG
SPIGa2013b_001427,2013:04:14 16:00:00,0,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5d5.JPG
SPIGa2013b_001428,2013:04:14 17:00:00,0,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f5d7.JPG
SPIGa2013b_001493,2013:04:19 07:00:00,1,0,0,0,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f659.JPG
SPIGa2013b_001494,2013:04:19 08:00:00,2,0,0,0,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f65b.JPG
SPIGa2013b_001498,2013:04:19 12:00:00,0,0,0,0,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f663.JPG
SPIGa2013b_001500,2013:04:19 14:00:00,0,0,0,0,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f667.JPG
SPIGa2013b_001509,2013:04:20 08:00:00,1,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f679.JPG
SPIGa2013b_001513,2013:04:20 12:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f681.JPG
SPIGa2013b_001514,2013:04:20 13:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f683.JPG
SPIGa2013b_001528,2013:04:21 12:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebc12fc4d79f304f69f.JPG
SPIGa2013b_001587,2013:04:25 11:00:00,0,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f715.JPG
SPIGa2013b_001588,2013:04:25 12:00:00,0,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f717.JPG
SPIGa2013b_001592,2013:04:25 16:00:00,0,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f71f.JPG
SPIGa2013b_001593,2013:04:25 17:00:00,0,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f721.JPG
SPIGa2013b_001635,2013:04:28 14:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f775.JPG
SPIGa2013b_001636,2013:04:28 15:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f777.JPG
SPIGa2013b_001643,2013:04:29 07:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f785.JPG
SPIGa2013b_001644,2013:04:29 08:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f787.JPG
SPIGa2013b_001645,2013:04:29 09:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f789.JPG
SPIGa2013b_001646,2013:04:29 10:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f78b.JPG
SPIGa2013b_001647,2013:04:29 11:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f78d.JPG
SPIGa2013b_001648,2013:04:29 12:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f78f.JPG
SPIGa2013b_001651,2013:04:29 15:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f795.JPG
SPIGa2013b_001662,2013:04:30 11:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f7ab.JPG
SPIGa2013b_001663,2013:04:30 12:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f7ad.JPG
SPIGa2013b_001665,2013:04:30 14:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebd12fc4d79f304f7b1.JPG
SPIGa2013b_001733,2013:05:05 07:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebe12fc4d79f304f839.JPG
SPIGa2013b_001736,2013:05:05 10:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebe12fc4d79f304f83f.JPG
SPIGa2013b_001737,2013:05:05 11:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebe12fc4d79f304f841.JPG
SPIGa2013b_001738,2013:05:05 12:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebe12fc4d79f304f843.JPG
SPIGa2013b_001740,2013:05:05 14:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebe12fc4d79f304f847.JPG
SPIGa2013b_001741,2013:05:05 15:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebe12fc4d79f304f849.JPG
SPIGa2013b_001742,2013:05:05 16:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebe12fc4d79f304f84b.JPG
SPIGa2013b_001743,2013:05:05 17:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebe12fc4d79f304f84d.JPG
SPIGa2013b_001744,2013:05:05 18:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebe12fc4d79f304f84f.JPG
SPIGa2013b_001951,2013:05:19 15:00:00,0,0,0,0,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304f9ed.JPG
SPIGa2013b_001952,2013:05:19 16:00:00,0,0,0,0,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304f9ef.JPG
SPIGa2013b_001953,2013:05:19 17:00:00,0,0,0,0,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304f9f1.JPG
SPIGa2013b_001954,2013:05:19 18:00:00,0,0,0,0,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304f9f3.JPG
SPIGa2013b_001955,2013:05:19 19:00:00,0,0,0,0,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304f9f5.JPG
SPIGa2013b_001960,2013:05:20 09:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304f9ff.JPG
SPIGa2013b_001962,2013:05:20 11:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa03.JPG
SPIGa2013b_001963,2013:05:20 12:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa05.JPG
SPIGa2013b_001973,2013:05:21 07:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa19.JPG
SPIGa2013b_001974,2013:05:21 08:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa1b.JPG
SPIGa2013b_001975,2013:05:21 09:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa1d.JPG
SPIGa2013b_001976,2013:05:21 10:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa1f.JPG
SPIGa2013b_001977,2013:05:21 11:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa21.JPG
SPIGa2013b_001978,2013:05:21 12:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa23.JPG
SPIGa2013b_001979,2013:05:21 13:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa25.JPG
SPIGa2013b_001980,2013:05:21 14:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa27.JPG
SPIGa2013b_001981,2013:05:21 15:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa29.JPG
SPIGa2013b_001982,2013:05:21 16:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec012fc4d79f304fa2b.JPG
SPIGa2013b_002173,2013:06:03 12:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fba9.JPG
SPIGa2013b_002174,2013:06:03 13:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fbab.JPG
SPIGa2013b_002175,2013:06:03 14:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fbad.JPG
SPIGa2013b_002176,2013:06:03 15:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fbaf.JPG
SPIGa2013b_002177,2013:06:03 16:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec112fc4d79f304fbb1.JPG
SPIGa2013b_002915,2013:07:22 19:00:00,0,0,0,0,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ec712fc4d79f3050175.JPG
SPIGa2013b_003449,2013:08:27 13:00:00,0,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecc12fc4d79f30505a1.JPG
SPIGa2013b_003600,2013:09:06 14:00:00,0,0,0,0,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30506cf.JPG
SPIGa2013b_003601,2013:09:06 15:00:00,0,0,0,0,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30506d1.JPG
SPIGa2013b_003602,2013:09:06 16:00:00,0,0,0,0,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30506d3.JPG
SPIGa2013b_003603,2013:09:06 17:00:00,0,0,0,0,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f30506d5.JPG
SPIGa2013b_003631,2013:09:08 15:00:00,0,0,0,0,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ece12fc4d79f305070d.JPG
SPIGa2013b_003735,2013:09:15 14:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f30507dd.JPG
SPIGa2013b_003736,2013:09:15 15:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f30507df.JPG
SPIGa2013b_003763,2013:09:17 12:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f3050815.JPG
SPIGa2013b_003764,2013:09:17 13:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f3050817.JPG
SPIGa2013b_003765,2013:09:17 14:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f3050819.JPG
SPIGa2013b_003766,2013:09:17 15:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f305081b.JPG
SPIGa2013b_003768,2013:09:17 17:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f305081f.JPG
SPIGa2013b_003770,2013:09:17 19:00:00,0,0,0,0,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f3050823.JPG
SPIGa2013b_003856,2013:09:23 15:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed012fc4d79f30508cf.JPG
SPIGa2013b_003888,2013:09:25 17:00:00,0,0,0,0,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed012fc4d79f305090f.JPG
SPIGa2013b_003897,2013:09:26 11:00:00,0,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed012fc4d79f3050921.JPG
SPIGa2013b_003927,2013:09:28 11:00:00,0,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed012fc4d79f305095d.JPG
SPIGa2013b_003930,2013:09:28 14:00:00,0,0,0,0,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed012fc4d79f3050963.JPG
SPIGa2013b_003941,2013:09:29 10:00:00,0,0,0,0,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed012fc4d79f3050979.JPG
